alpha,point_cloud
1000.0,25.58201935079814
100.0,25.58113754262364
10.0,25.494504615939473
1.0,21.546671472760767
0.1,6.378822133998976
0.2,10.291291462464477
0.5,17.47153267162673
0.01,3.493260908130227
0.001,3.3146400062589616
0.0001,3.2478648403227077
1e-05,3.2458080590521825
0.02,3.659295290747507
