alpha,point_cloud
1000.0,8.633834657712508e-06
100.0,0.0009084488821291883
10.0,0.08554180631821387
1.0,2.3864084787764703
0.1,1.9932577648290237
0.2,3.6770635939073215
0.5,3.459748895444183
0.01,0.0684457508091363
0.001,0.03542954935753009
0.0001,0.0016744079193901013
1e-05,1.7891835169500786e-05
0.02,0.19796315815538185
